# Title: Atlantic MDR Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
197904,0.4
197905,0.51
197906,0.51
197907,0.41
197908,0.27
197909,0.2
197910,0.27
197911,0.32
197912,0.4
198001,0.53
198002,0.55
198003,0.41
198004,0.56
198005,0.83
198006,0.7
198007,0.43
198008,0.46
198009,0.45
198010,0.3
198011,0.24
198012,0.22
198101,0.47
198102,0.49
198103,0.85
198104,0.48
198105,0.61
198106,0.32
198107,0.47
198108,0.25
198109,0.26
198110,0.16
198111,0.36
198112,0.49
198201,0.43
198202,0.27
198203,0.28
198204,0.13
198205,0.22
198206,0.22
198207,0.16
198208,-0.02
198209,0.02
198210,-0.05
198211,-0.24
198212,-0.22
198301,0.08
198302,0.39
198303,0.77
198304,0.8
198305,0.55
198306,0.66
198307,0.41
198308,0.3
198309,0.26
198310,0.07
198311,0.3
198312,0.48
198401,0.28
198402,0.25
198403,0.16
198404,0.01
198405,0.02
198406,-0.11
198407,-0.14
198408,-0.13
198409,-0.05
198410,-0.11
198411,-0.24
198412,-0.14
198501,-0.08
198502,-0.07
198503,-0.33
198504,-0.37
198505,-0.29
198506,0.04
198507,0.21
198508,0.22
198509,0.09
198510,-0.04
198511,0.05
198512,-0.04
198601,-0.24
198602,-0.14
198603,-0.19
198604,-0.18
198605,-0.14
198606,-0.13
198607,-0.04
198608,-0.07
198609,-0.07
198610,-0.1
198611,-0.07
198612,-0.26
198701,0.02
198702,0.14
198703,0.53
198704,0.61
198705,0.65
198706,0.91
198707,0.6
198708,0.72
198709,0.6
198710,0.65
198711,0.69
198712,0.93
198801,0.54
198802,0.38
198803,0.5
198804,0.59
198805,0.52
198806,0.71
198807,0.77
198808,0.37
198809,0.23
198810,0.09
198811,0.07
198812,0.03
198901,-0.03
198902,-0.18
198903,-0.35
198904,-0.36
198905,-0.33
198906,-0.09
198907,0.36
198908,0.57
198909,0.22
198910,0.15
198911,0.15
198912,0.38
199001,0.16
199002,0.26
199003,0.28
199004,0.41
199005,0.4
199006,0.26
199007,0.31
199008,0.42
199009,0.61
199010,0.55
199011,0.39
199012,0.31
199101,0.23
199102,0.21
199103,0.05
199104,0.03
199105,0.01
199106,0.04
199107,-0.05
199108,-0.05
199109,0.14
199110,0.03
199111,-0.03
199112,0
199201,0.16
199202,0.17
199203,0.16
199204,0.19
199205,0.1
199206,0.19
199207,0.24
199208,0.06
199209,0
199210,0.1
199211,0.07
199212,0.11
199301,0.18
199302,0.11
199303,0.14
199304,0.27
199305,0.31
199306,0.37
199307,0.1
199308,0.08
199309,0.06
199310,0.04
199311,-0.01
199312,0.06
199401,-0.09
199402,-0.14
199403,-0.05
199404,-0.03
199405,-0.14
199406,-0.09
199407,-0.1
199408,-0.11
199409,-0.13
199410,0
199411,0.16
199412,0.08
199501,0.31
199502,0.2
199503,0.36
199504,0.5
199505,0.66
199506,0.52
199507,0.71
199508,0.73
199509,0.62
199510,0.53
199511,0.57
199512,0.65
199601,0.76
199602,0.68
199603,0.53
199604,0.53
199605,0.33
199606,0.3
199607,0.17
199608,0.19
199609,0.28
199610,0.13
199611,0.01
199612,0.15
199701,0.41
199702,0.41
199703,0.23
199704,0.45
199705,0.49
199706,0.58
199707,0.45
199708,0.34
199709,0.46
199710,0.61
199711,0.56
199712,0.59
199801,0.65
199802,0.95
199803,0.78
199804,0.81
199805,0.81
199806,1.02
199807,0.87
199808,1.01
199809,0.69
199810,0.62
199811,0.51
199812,0.4
199901,0.12
199902,0.08
199903,0.1
199904,0.16
199905,0.35
199906,0.36
199907,0.35
199908,0.51
199909,0.67
199910,0.37
199911,0.32
199912,0.4
200001,0.03
200002,0.05
200003,0.12
200004,0.04
200005,0.07
