# Title: Asia Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
199304,-0.01
199305,-0.03
199306,0.28
199307,0.2
199308,-0.14
199309,-0.27
199310,-0.01
199311,-1.13
199312,0.21
199401,0.92
199402,-0.27
199403,0.76
199404,0.66
199405,0.69
199406,0.78
199407,0.19
199408,0.23
199409,0.31
199410,1.1
199411,1.24
199412,0.25
199501,1.81
199502,3.38
199503,1.48
199504,1.33
199505,0.59
199506,0.76
199507,0.35
199508,0.76
199509,0.56
199510,1.22
199511,1.97
199512,0.96
199601,0.26
199602,1.04
199603,0.64
199604,-0.39
199605,0.67
199606,0.17
199607,0.64
199608,-0.23
199609,-0.19
199610,0.2
199611,0.98
199612,0.91
199701,0.83
199702,1.04
199703,2.03
199704,2.03
199705,0.88
199706,0.55
199707,0.2
199708,0.45
199709,0.24
199710,1.53
199711,0.12
199712,-0.14
199801,0.31
199802,1.34
199803,1.09
199804,0.72
199805,0.47
199806,1.09
199807,1.19
199808,1.21
199809,0.49
199810,0.5
199811,-0.47
199812,1.8
199901,1.25
199902,2.99
199903,-1.01
199904,0.94
199905,0.74
199906,0.43
